2017 State General Election,Theodore,"LANE, Darrell",ONP,"5,114"
2017 State General Election,Thuringowa,"RUBENACH, Mike",GRN,"1,633"
2017 State General Election,Thuringowa,"HARPER, Aaron",ALP,"9,394",winner
2017 State General Election,Thuringowa,"MARTINEZ, Nick",LNP,"6,191"
2017 State General Election,Thuringowa,"LANE, Stephen",,"1,527"
2017 State General Election,Thuringowa,"THORNTON, Mark",ONP,"5,878"
2017 State General Election,Thuringowa,"FOX, Terry",KAP,"4,546"
2017 State General Election,Toohey,"SHORTEN, Anthony",LNP,"8,336"
2017 State General Election,Toohey,"ZHANG, Guansheng (Victor)",ONP,"2,891"
2017 State General Election,Toohey,"RUSSO, Peter",ALP,"12,284",winner
2017 State General Election,Toohey,"KING, Gordon",GRN,"4,026"
2017 State General Election,Toowoomba North,"CHIDLEY, Emmeline",GRN,"2,033"
2017 State General Election,Toowoomba North,"WILSON, Paul",ONP,"4,561"
2017 State General Election,Toowoomba North,"TOWNSEND, Josie",,"1,118"
2017 State General Election,Toowoomba North,"WATTS, Trevor",LNP,"13,128",winner
2017 State General Election,Toowoomba North,"SHINE, Kerry",ALP,"10,274"
2017 State General Election,Toowoomba South,"SCAMP, Jeremy",ONP,"5,273"
2017 State General Election,Toowoomba South,"KRAUSE, Susan",ALP,"8,626"
2017 State General Election,Toowoomba South,"JANETZKI, David",LNP,"14,893",winner
2017 State General Election,Toowoomba South,"BERRY, Rob",,923
2017 State General Election,Toowoomba South,"NELLIGAN, Alyce",GRN,"2,308"
2017 State General Election,Townsville,"COLLINS, Lindy",,"1,330"
2017 State General Election,Townsville,"STEWART, Scott",ALP,"9,457",winner
2017 State General Election,Townsville,"RYAN, Rebecca",GRN,"3,057"
2017 State General Election,Townsville,"SCOTT, Casie",LNP,"8,709"
2017 State General Election,Townsville,"EVANS, Allan",ONP,"5,611"
2017 State General Election,Traeger,"KATTER, Robbie",KAP,"13,638",winner
2017 State General Election,Traeger,"BIRD, Ronald",LNP,"2,071"
2017 State General Election,Traeger,"SCRIVEN, Craig",,342
2017 State General Election,Traeger,"ISAACS, Sarah",,683
2017 State General Election,Traeger,"SLADE, Danielle",ALP,"3,416"
2017 State General Election,Traeger,"RELPH, Peter",GRN,443
2017 State General Election,Warrego,"MAZLIN, Ian",GRN,775
2017 State General Election,Warrego,"LEAHY, Ann",LNP,"11,949",winner
2017 State General Election,Warrego,"BAMBERRY, Sandra",,732
2017 State General Election,Warrego,"O'BRIEN, Mark",ALP,"5,441"
2017 State General Election,Warrego,"LOUGHNAN, Rob",KAP,"5,329"
2017 State General Election,Warrego,"STONE, Mark",,863
2017 State General Election,Waterford,"WESTGUARD, Felicity",LNP,"5,248"
2017 State General Election,Waterford,"McKENZIE McKINNON, Lee",,"1,113"
2017 State General Election,Waterford,"MILLER, Kim",ONP,"5,423"
2017 State General Election,Waterford,"FENTIMAN, Shannon",ALP,"12,501",winner
2017 State General Election,Waterford,"PETERSEN, Kirsty",GRN,"1,918"
2017 State General Election,Whitsunday,"SKIPPEN, Noel",ONP,"5,471"
2017 State General Election,Whitsunday,"COSTIGAN, Jason",LNP,"8,774",winner
2017 State General Election,Whitsunday,"LINDENBERG, Imogen",GRN,"1,562"
2017 State General Election,Whitsunday,"VAN BLARCOM, Dan",,477
2017 State General Election,Whitsunday,"WHITNEY, Jenny",KAP,"2,499"
2017 State General Election,Whitsunday,"TAHA, Bronwyn",ALP,"8,503"
2017 State General Election,Woodridge,"DICK, Cameron",ALP,"17,837",winner
2017 State General Election,Woodridge,"RICE, Jacob",GRN,"2,072"
2017 State General Election,Woodridge,"ROOMS, Michael",LNP,"4,122"
2017 State General Election,Woodridge,"PALMER, Trevor",,"3,385"
2015 State General Election,Albert,"BOOTHMAN, Mark",LNP,"13,597",sitting
2015 State General Election,Albert,"BEST, Amanda",FFP,"1,434"
2015 State General Election,Albert,"MCMAHON, Melissa",ALP,"11,145"
2015 State General Election,Albert,"CAJDLER, Jane",GRN,"1,923"
2015 State General Election,Albert,"BREWSTER, Blair",PUP,"3,428"
2015 State General Election,Algester,"SHORTEN, Anthony",LNP,"11,247",sitting
2015 State General Election,Algester,"WOLF, Susan",GRN,"2,056"
2015 State General Election,Algester,"FORSHAW, Kevin",,"1,037"
2015 State General Election,Algester,"ENOCH, Leeanne",ALP,"14,089",winner
2015 State General Election,Ashgrove,"CICCHINI, Connie",,279
2015 State General Election,Ashgrove,"NEWMAN, Campbell",LNP,"13,125",sitting
2015 State General Election,Ashgrove,"JEREMIJENKO, Peter",,261
2015 State General Election,Ashgrove,"HOGG, Robert",GRN,"3,047"
2015 State General Election,Ashgrove,"JONES, Kate",ALP,"13,372",winner
2015 State General Election,Aspley,"CLOTHIER, Noel",GRN,"2,663"
2015 State General Election,Aspley,"DAVIS, Tracy",LNP,"14,868",sitting
2015 State General Election,Aspley,"DALLASTON, Gayle",ALP,"10,835"
2015 State General Election,Barron River,"CASTLEY-WRIGHT, Noel",GRN,"3,392"
2015 State General Election,Barron River,"SCHEBELLA, Andrew",PUP,"2,937"
2015 State General Election,Barron River,"CRAWFORD, Craig",ALP,"13,138",winner
2015 State General Election,Barron River,"TROUT, Michael",LNP,"13,866",sitting
2015 State General Election,Beaudesert,"HOHENHAUS, Kay",ALP,"9,281"
2015 State General Election,Beaudesert,"ISHAAC, Adele",PUP,"1,989"
2015 State General Election,Beaudesert,"AGNOLETTO, Pietro",GRN,"2,613"
2015 State General Election,Beaudesert,"KRAUSE, Jon",LNP,"15,086",sitting
2015 State General Election,Beaudesert,"FREDERICKS, Jeremy",FFP,668
2015 State General Election,Beaudesert,"BOWYER, Robert",ONP,"2,145"
2015 State General Election,Brisbane Central,"JONES, Kai",,815
2015 State General Election,Brisbane Central,"GRACE, Grace",ALP,"10,590",winner
2015 State General Election,Brisbane Central,"LOVEJOY, Kirsten",GRN,"5,355"
2015 State General Election,Brisbane Central,"CAVALLUCCI, Robert",LNP,"12,042",sitting
2015 State General Election,Broadwater,"KWON, Daniel",GRN,"2,145"
2015 State General Election,Broadwater,"JAVANMARD, Amin-Reza",,252
2015 State General Election,Broadwater,"POLLOCK, Phil",ONP,"1,061"
2015 State General Election,Broadwater,"TOLAND, Penny",ALP,"8,844"
2015 State General Election,Broadwater,"SOKOLOV, Gueorgui",PUP,"1,696"
2015 State General Election,Broadwater,"BARTON, Verity",LNP,"13,537",sitting
2015 State General Election,Broadwater,"BALLANTYNE, Stuart",FFP,988
2015 State General Election,Buderim,"HUGHES, Elaine",ALP,"6,627"
2015 State General Election,Buderim,"ETHERIDGE, Susan",GRN,"3,366"
2015 State General Election,Buderim,"LAZARUS, Tess",PUP,"3,781"
2015 State General Election,Buderim,"DICKSON, Steve",LNP,"15,297",sitting
2015 State General Election,Bulimba,"DILLAWAY, Aaron",LNP,"12,755",sitting
2015 State General Election,Bulimba,"FARMER, Di",ALP,"14,539",winner
2015 State General Election,Bulimba,"HALE, David",GRN,"3,173"
2015 State General Election,Bundaberg,"ANDERSON, Meg",GRN,"1,112"
2015 State General Election,Bundaberg,"FREUDENBERG, Richard",,746
2015 State General Election,Bundaberg,"DEMPSEY, Jack",LNP,"11,128",sitting
2015 State General Election,Bundaberg,"BROWN, Robert",PUP,"3,208"
2015 State General Election,Bundaberg,"DONALDSON, Leanne",ALP,"10,654",winner
2015 State General Election,Bundamba,"MILLER, Jo-Ann",ALP,"20,413",sitting
2015 State General Election,Bundamba,"GREENWOOD, Ava",GRN,"2,732"
2015 State General Election,Bundamba,"FENTON, Stephen",LNP,"8,204"
2015 State General Election,Bundamba,"HARRIS, Luke",FFP,"2,007"
2015 State General Election,Burdekin,"DAVISON, BJ",,"2,306"
2015 State General Election,Burdekin,"ISLES, Steven",KAP,"3,396"
2015 State General Election,Burdekin,"ZYLA, Angela",ALP,"7,522"
2015 State General Election,Burdekin,"JOHNSON, Belinda",ONP,"1,305"
2015 State General Election,Burdekin,"LAST, Dale",LNP,"10,510",winner
2015 State General Election,Burdekin,"WARLAND, Jacinta",PUP,"2,330"
2015 State General Election,Burdekin,"COLLINS, Lindy",GRN,807
2015 State General Election,Burleigh,"HART, Michael",LNP,"13,784",sitting
2015 State General Election,Burleigh,"POWER, Jane",GRN,"3,108"
2015 State General Election,Burleigh,"BAYNES, Susan",FFP,"1,167"
2015 State General Election,Burleigh,"MAC ANALLY, James",PUP,"2,299"
2015 State General Election,Burleigh,"HISLOP, Gail",ALP,"9,175"
2015 State General Election,Burnett,"MUSTILL, Bryan",ALP,"9,134"
2015 State General Election,Burnett,"SHEPPARD, Colin",GRN,"1,439"
2015 State General Election,Burnett,"BENNETT, Stephen",LNP,"14,434",sitting
2015 State General Election,Burnett,"LOVE, Richard",PUP,"4,445"
2015 State General Election,Burnett,"WYATT, Peter",,"1,134"
2015 State General Election,Cairns,"SACKLEY, Jeanette",PUP,"2,902"
2015 State General Election,Cairns,"PYNE, Rob",ALP,"13,770",winner
2015 State General Election,Cairns,"KELLY, Bernice",,553
2015 State General Election,Cairns,"GOLD, Myra",GRN,"2,010"
2015 State General Election,Cairns,"KING, Gavin",LNP,"10,960",sitting
2015 State General Election,Callide,"HIGGINSON, Michael",,538
2015 State General Election,Callide,"BJELKE-PETERSEN, John",PUP,"6,944"
2015 State General Election,Callide,"SCOTT, Duncan",,384
2015 State General Election,Callide,"ENSBY, Steve",,718
2015 State General Election,Callide,"SEENEY, Jeff",LNP,"12,815",sitting
2015 State General Election,Callide,"MARTIN, Graeme",ALP,"5,312"
2015 State General Election,Callide,"SCHULZ, Erich",GRN,848
2015 State General Election,Caloundra,"ANDERSON, Fiona",GRN,"3,026"
2015 State General Election,Caloundra,"HUNT, Jason",ALP,"8,595"
2015 State General Election,Caloundra,"MCARDLE, Mark",LNP,"13,021",sitting
2015 State General Election,Caloundra,"JONES, Barry",,"1,991"
2015 State General Election,Caloundra,"COLLINS, Phillip",PUP,"3,071"
2015 State General Election,Capalaba,"PAYNE, Erin",GRN,"3,649"
2015 State General Election,Capalaba,"DAVIES, Steve",LNP,"11,602",sitting
2015 State General Election,Capalaba,"BROWN, Don",ALP,"14,046",winner
2015 State General Election,Chatsworth,"REILLY, Jarred",GRN,"2,677"
2015 State General Election,Chatsworth,"KEENE, Paul",ALP,"12,255"
2015 State General Election,Chatsworth,"DEECKE, Aaron",FFP,947
2015 State General Election,Chatsworth,"MINNIKIN, Steve",LNP,"15,216",sitting
2015 State General Election,Clayfield,"NICHOLLS, Tim",LNP,"16,113",sitting
2015 State General Election,Clayfield,"MARTIN, John",ALP,"9,769"
2015 State General Election,Clayfield,"PINK, Anthony",GRN,"3,393"
2015 State General Election,Clayfield,"MACDONALD, Katrina",,"1,188"
2015 State General Election,Cleveland,"HUGES, Tracey",ALP,"11,288"
2015 State General Election,Cleveland,"WHITE, Amanda",GRN,"3,795"
2015 State General Election,Cleveland,"ROBINSON, Mark",LNP,"16,434",sitting
2015 State General Election,Condamine,"HUYBREGTS, Brendon",ALP,"7,271"
2015 State General Election,Condamine,"TODD, Alexandra",FFP,"1,455"
2015 State General Election,Condamine,"WHITE, Shane",,"1,150"
2015 State General Election,Condamine,"WEEKES, Pamela Fay",GRN,"1,306"
2015 State General Election,Condamine,"HOPPER, Ben",KAP,"5,059"
2015 State General Election,Condamine,"WEIR, Pat",LNP,"17,028",winner
2015 State General Election,Cook,"DESJARDIN, Daryl",GRN,"1,353"
2015 State General Election,Cook,"KEMPTON, David",LNP,"8,424",sitting
2015 State General Election,Cook,"BOOTH, Jason",PUP,"1,678"
2015 State General Election,Cook,"NEWIE, Michaelangelo",,332
2015 State General Election,Cook,"MARRIOTT, Lee",KAP,"3,134"
2015 State General Election,Cook,"GORDON, Billy",ALP,"10,119",winner
2015 State General Election,Coomera,"MCCREADIE, Brett",ALP,"10,377"
2015 State General Election,Coomera,"MORGAN, Shirley",PUP,"3,115"
2015 State General Election,Coomera,"WISBEY, Chris",GRN,"1,834"
2015 State General Election,Coomera,"CRANDON, Michael",LNP,"16,916",sitting
2015 State General Election,Coomera,"O'BRIEN, Cathy",FFP,"1,236"
2015 State General Election,Currumbin,"WAIN, Ashley",ALP,"8,804"
2015 State General Election,Currumbin,"REES, Kristian",PUP,"2,046"
2015 State General Election,Currumbin,"DONOVAN, Ben",FFP,746
2015 State General Election,Currumbin,"GRAVENALL, Deborah",ONP,"1,073"
2015 State General Election,Currumbin,"STUCKEY, Jann",LNP,"13,389",sitting
2015 State General Election,Currumbin,"WYATT, David",GRN,"3,442"
2015 State General Election,Dalrymple,"KNUTH, Shane",KAP,"11,127",sitting
2015 State General Election,Dalrymple,"SCHMIDT, Liz",LNP,"8,004"
2015 State General Election,Dalrymple,"KETTLETON, Leanne",ALP,"6,489"
2015 State General Election,Dalrymple,"WEIER, Valerie",GRN,"1,131"
2015 State General Election,Everton,"NORRIE, Aidan",GRN,"3,084"
2015 State General Election,Everton,"FREW, Jeff",ALP,"11,910"
2015 State General Election,Everton,"MANDER, Tim",LNP,"14,601",sitting
2015 State General Election,Ferny Grove,"BERKMAN, Michael",GRN,"3,589"
2015 State General Election,Ferny Grove,"GITTINS, Di",,588
2015 State General Election,Ferny Grove,"SHUTTLEWORTH, Dale",LNP,"13,214",sitting
2015 State General Election,Ferny Grove,"TAVERNER, Mark",PUP,993
2015 State General Election,Ferny Grove,"FURNER, Mark",ALP,"11,253",winner
2015 State General Election,Gaven,"CRAMP, Sid",LNP,"11,786",winner
2015 State General Election,Gaven,"MARCINKOWSKI, Adam",PUP,"2,740"
2015 State General Election,Gaven,"O'BRIEN, Ben",FFP,"1,083"
2015 State General Election,Gaven,"RIORDAN, Michael",ALP,"8,700"
2015 State General Election,Gaven,"DOUGLAS, Alex",,"3,779",sitting
2015 State General Election,Gaven,"IVORY, Chris",,321
2015 State General Election,Gaven,"MCPHERSON, Toni",GRN,"1,852"
2015 State General Election,Gladstone,"TOMSETT, Craig",GRN,"1,221"
2015 State General Election,Gladstone,"BUTLER, Craig",,"8,981"
2015 State General Election,Gladstone,"DUGGAN, Michael",LNP,"4,784"
2015 State General Election,Gladstone,"BUTCHER, Glenn",ALP,"16,512",winner
2015 State General Election,Glass House,"HAMPSTEAD, Brent",ALP,"9,587"
2015 State General Election,Glass House,"HIGGINS, Scott",PUP,"3,570"
2015 State General Election,Glass House,"KNOBEL, David",GRN,"4,511"
2015 State General Election,Glass House,"POWELL, Andrew",LNP,"13,727",sitting
2015 State General Election,Greenslopes,"KAYE, Ian",LNP,"12,013",sitting
2015 State General Election,Greenslopes,"DARRAGH, Matthew",FFP,696
2015 State General Election,Greenslopes,"KELLY, Joseph",ALP,"12,077",winner
2015 State General Election,Greenslopes,"ELLIS, Darren",GRN,"3,682"
2015 State General Election,Gregory,"CURRIE, Bruce",,"1,370"
2015 State General Election,Gregory,"STOCKHAM, Ross",KAP,"2,388"
2015 State General Election,Gregory,"MILLAR, Lachlan",LNP,"10,987",winner
2015 State General Election,Gregory,"WESTON, Norm",GRN,457
2015 State General Election,Gregory,"LINTON-HELLIAR, Michael",PUP,"2,236"
2015 State General Election,Gregory,"THOMPSON, Cheryl",ALP,"6,249"
2015 State General Election,Gympie,"MEREDITH, Stephen",ALP,"6,971"
2015 State General Election,Gympie,"MACDONALD, Shena",GRN,"2,414"
2015 State General Election,Gympie,"FROST, Mitchell",PUP,"3,384"
2015 State General Election,Gympie,"PAULGER, Shane",KAP,"4,804"
2015 State General Election,Gympie,"PERRETT, Tony",LNP,"12,366",winner
2015 State General Election,Hervey Bay,"GUBBINS, Tony",ALP,"10,088"
2015 State General Election,Hervey Bay,"DEAN, Jannean",,"1,216"
2015 State General Election,Hervey Bay,"PEARSALL, Lynette",PUP,"3,469"
2015 State General Election,Hervey Bay,"BEARD, Axel",FFP,669
2015 State General Election,Hervey Bay,"LYONS, Kristen",GRN,"1,177"
2015 State General Election,Hervey Bay,"SORENSEN, Ted",LNP,"15,316",sitting
2015 State General Election,Hinchinbrook,"BREWSTER, Martin",PUP,"3,029"
2015 State General Election,Hinchinbrook,"BARNES, Barry",KAP,"5,224"
2015 State General Election,Hinchinbrook,"CRIPPS, Andrew",LNP,"12,156",sitting
2015 State General Election,Hinchinbrook,"TRECCO-ALEXANDER, Jesse",ALP,"7,155"
2015 State General Election,Hinchinbrook,"STIRLING, Jenny",GRN,"1,101"
2015 State General Election,Hinchinbrook,"HANKIN, William",ONP,"1,224"
2015 State General Election,Inala,"PALASZCZUK, Annastacia",ALP,"18,915",sitting
2015 State General Election,Inala,"VOLKMANN, Silke",GRN,"2,272"
2015 State General Election,Inala,"HANNANT, Adam",LNP,"6,442"
2015 State General Election,Indooroopilly,"DIAMOND, Anita",,490
2015 State General Election,Indooroopilly,"FRENEY, Ben",,134
2015 State General Election,Indooroopilly,"HORACEK, Christopher",ALP,"7,260"
2015 State General Election,Indooroopilly,"EMERSON, Scott",LNP,"13,502",sitting
2015 State General Election,Indooroopilly,"SWAN, Paul",,165
2015 State General Election,Indooroopilly,"SCHOERMER, Jake",GRN,"4,933"
2015 State General Election,Ipswich,"STIELER, Tim",FFP,"1,438"
2015 State General Election,Ipswich,"BERRY, Ian",LNP,"8,526",sitting
2015 State General Election,Ipswich,"PETERSEN, Patricia",,"1,767"
2015 State General Election,Ipswich,"HOWARD, Jennifer",ALP,"15,904",winner
2015 State General Election,Ipswich,"WALSH, Pat",GRN,"2,245"
2015 State General Election,Ipswich West,"MADDEN, Jim",ALP,"14,025",winner
2015 State General Election,Ipswich West,"CHOAT, Sean",LNP,"10,911",sitting
2015 State General Election,Ipswich West,"REYNOLDS, Christopher",ONP,"3,076"
2015 State General Election,Ipswich West,"TALTY, Leo",,925
2015 State General Election,Ipswich West,"SIMONS, Ian",GRN,"1,782"
2015 State General Election,Kallangur,"KING, Shane",ALP,"14,285",winner
2015 State General Election,Kallangur,"KENNEDY, Jason",GRN,"3,166"
2015 State General Election,Kallangur,"RUTHENBERG, Trevor",LNP,"12,235",sitting
2015 State General Election,Kawana,"DAVEY, Jeremy",PUP,"3,693"
2015 State General Election,Kawana,"BLEIJIE, Jarrod",LNP,"15,909",sitting
2015 State General Election,Kawana,"JESSOP, Michael",,516
2015 State General Election,Kawana,"FINCH, Marcus",GRN,"2,743"
2015 State General Election,Kawana,"DELLER, Jason",,287
2015 State General Election,Kawana,"MOSS, Mark",ALP,"8,422"
2015 State General Election,Keppel,"LAUGA, Brittany",ALP,"14,403",winner
2015 State General Election,Keppel,"YOUNG, Bruce",LNP,"12,698",sitting
2015 State General Election,Keppel,"JONES, Brandon",GRN,"1,497"
2015 State General Election,Keppel,"DIAMOND, Bruce",,"1,143"
2015 State General Election,Keppel,"PURNELL, Warren",PUP,"2,679"
2015 State General Election,Lockyer,"LEESE, Steve",ALP,"7,652"
2015 State General Election,Lockyer,"RICKUSS, Ian",LNP,"10,259",sitting
2015 State General Election,Lockyer,"RUDKIN, Clare",GRN,"1,190"
2015 State General Election,Lockyer,"NEUENDORF, David",KAP,"2,111"
2015 State General Election,Lockyer,"HANSON, Pauline",ONP,"8,132"
2015 State General Election,Lockyer,"GUNNIS, Craig",PUP,"1,068"
2015 State General Election,Logan,"SOUTHWOOD, Kim",GRN,"1,654"
2015 State General Election,Logan,"PELLOWE, David",FFP,"1,098"
2015 State General Election,Logan,"MURPHY, Daniel",,523
2015 State General Election,Logan,"POWER, Linus",ALP,"13,839",winner
2015 State General Election,Logan,"PUCCI, Michael",LNP,"9,267",sitting
2015 State General Election,Logan,"ERVIK, Peter",,393
2015 State General Election,Lytton,"PEASE, Joan",ALP,"14,368",winner
2015 State General Election,Lytton,"SYMES, Neil",LNP,"10,657",sitting
2015 State General Election,Lytton,"MICHEL, Tamera",,849
2015 State General Election,Lytton,"EVANS, Jamie",,831
2015 State General Election,Lytton,"NELSON, Dave",GRN,"2,616"
2015 State General Election,Mackay,"DYKYJ, Jonathon",GRN,"1,285"
2015 State General Election,Mackay,"BOYD, Julie",,"5,720"
2015 State General Election,Mackay,"TEMPLE, Lindsay",FFP,857
2015 State General Election,Mackay,"ATTARD, Deon",LNP,"6,680"
2015 State General Election,Mackay,"GILBERT, Julieanne",ALP,"11,346",winner
2015 State General Election,Mansfield,"WIRTH, Jarrod",,895
2015 State General Election,Mansfield,"OBEID, Adam",ALP,"10,875"
2015 State General Election,Mansfield,"WALKER, Ian",LNP,"12,574",sitting
2015 State General Election,Mansfield,"JELICIC, Nick",GRN,"2,476"
2015 State General Election,Maroochydore,"BYRNES, Trudy",GRN,"4,138"
2015 State General Election,Maroochydore,"MCDONALD, James",PUP,"4,356"
2015 State General Election,Maroochydore,"SIMPSON, Fiona",LNP,"15,267",sitting
2015 State General Election,Maroochydore,"GISSANE, Bill",ALP,"7,743"
2015 State General Election,Maryborough,"HUXHAM, Damian",ONP,"2,217"
2015 State General Election,Maryborough,"MADDERN, Anne",LNP,"9,702",sitting
2015 State General Election,Maryborough,"WEBB, Katherine",GRN,813
2015 State General Election,Maryborough,"ANDERSON, Stephen",PUP,"3,931"
2015 State General Election,Maryborough,"FOLEY, Christopher",,"6,749"
2015 State General Election,Maryborough,"WATTIE, Russell",,309
2015 State General Election,Maryborough,"SAUNDERS, Bruce",ALP,"8,031",winner
2015 State General Election,Mermaid Beach,"GREEN, Simon",FFP,"1,718"
2015 State General Election,Mermaid Beach,"PEAD, Gary",ALP,"7,333"
2015 State General Election,Mermaid Beach,"CARACO, Alex",PUP,"2,286"
2015 State General Election,Mermaid Beach,"STEVENS, Ray",LNP,"15,287",sitting
2015 State General Election,Mermaid Beach,"WAINWRIGHT, Helen",GRN,"2,577"
2015 State General Election,Mirani,"KERSLAKE, John",LNP,"11,505"
2015 State General Election,Mirani,"PEARCE, Jimmy",ALP,"12,919",winner
2015 State General Election,Mirani,"HALL, Michael",PUP,"5,146"
2015 State General Election,Mirani,"BRINDLEY, Trisha",GRN,"1,268"
2015 State General Election,Moggill,"WORRINGHAM, Charles",GRN,"4,758"
2015 State General Election,Moggill,"PINK, Louisa",ALP,"7,600"
2015 State General Election,Moggill,"ROWAN, Christian",LNP,"15,104",winner
2015 State General Election,Moggill,"VAN ZYL, Dion",PUP,692
2015 State General Election,Moggill,"SEARLE, Barry Anthony",,"1,959"
2015 State General Election,Morayfield,"BECK, Stephen",,572
2015 State General Election,Morayfield,"RYAN, Mark",ALP,"14,952",winner
2015 State General Election,Morayfield,"ROGAN, William",PUP,"1,918"
2015 State General Election,Morayfield,"TYRRELL, Andrew Charles",,174
2015 State General Election,Morayfield,"GRIMWADE, Darren",LNP,"9,708",sitting
2015 State General Election,Morayfield,"COSTIN, Paul",GRN,"1,309"
2015 State General Election,Morayfield,"EATON, Jon",FFP,890
2015 State General Election,Mount Coot-tha,"RICE, Saxon",LNP,"11,814",sitting
2015 State General Election,Mount Coot-tha,"AMEER, Omar",GRN,"6,095"
2015 State General Election,Mount Coot-tha,"MILES, Steven",ALP,"8,966",winner
2015 State General Election,Mount Coot-tha,"McALISTER, Charles",,611
2015 State General Election,Mount Isa,"KATTER, Rob",KAP,"7,468",sitting
2015 State General Election,Mount Isa,"FOTH, Marcus",GRN,318
2015 State General Election,Mount Isa,"WHARTON, John",LNP,"4,646"
2015 State General Election,Mount Isa,"TAYLER, Simon",ALP,"2,899"
2015 State General Election,Mount Isa,"SHEARD, Scott",ONP,638
2015 State General Election,Mount Ommaney,"SMITH, Tarnya",LNP,"13,264",sitting
2015 State General Election,Mount Ommaney,"MULKEARNS, Jenny",GRN,"3,161"
2015 State General Election,Mount Ommaney,"HEWLETT, Kathleen",PUP,"1,102"
2015 State General Election,Mount Ommaney,"PUGH, Jessica",ALP,"11,152"
2015 State General Election,Mudgeeraba,"FIGUEROA, Benedict",PUP,"2,244"
2015 State General Election,Mudgeeraba,"BATES, Ros",LNP,"14,846",sitting
2015 State General Election,Mudgeeraba,"SHERWOOD, Bill",,525
2015 State General Election,Mudgeeraba,"PETERSEN, Chris",FFP,"1,339"
2015 State General Election,Mudgeeraba,"LEADER, Georgi",ALP,"8,117"
2015 State General Election,Mudgeeraba,"BRISBANE, Roger",GRN,"2,279"
2015 State General Election,Mulgrave,"BOER, Henry",GRN,"1,021"
2015 State General Election,Mulgrave,"PITT, Curtis",ALP,"13,605",sitting
2015 State General Election,Mulgrave,"QUICK, Robyn",LNP,"8,334"
2015 State General Election,Mulgrave,"BYRNES, Damian",,867
2015 State General Election,Mulgrave,"WOLFF, Christian",PUP,"2,821"
2015 State General Election,Mundingburra,"CRISAFULLI, David",LNP,"10,921",sitting
2015 State General Election,Mundingburra,"BROWN, Jenny",GRN,"2,040"
2015 State General Election,Mundingburra,"MENSINK, Clive",PUP,"2,874"
2015 State General Election,Mundingburra,"O'ROURKE, Coralee",ALP,"10,596",winner
2015 State General Election,Murrumba,"DEJUN, Simone",GRN,"2,131"
2015 State General Election,Murrumba,"WHITING, Chris",ALP,"16,997",winner
2015 State General Election,Murrumba,"GULLEY, Reg",LNP,"13,194",sitting
2015 State General Election,Murrumba,"HUTCHINSON, Ray",FFP,"2,051"
2015 State General Election,Nanango,"LOVE, Dean",,841
2015 State General Election,Nanango,"FRECKLINGTON, Deb",LNP,"14,698",sitting
2015 State General Election,Nanango,"FORD, Jason",PUP,"3,269"
2015 State General Election,Nanango,"NEWSON, Grant",GRN,"1,170"
2015 State General Election,Nanango,"HOLLENS-RILEY, Liz",ALP,"6,397"
2015 State General Election,Nanango,"HOPPER, Ray",KAP,"4,827"
2015 State General Election,Nicklin,"RAETHEL, Justin",ALP,"4,941"
2015 State General Election,Nicklin,"DOOLAN, Julie",GRN,"2,673"
2015 State General Election,Nicklin,"WELLINGTON, Peter William",,"13,237",sitting
2015 State General Election,Nicklin,"TRACE, Matt",LNP,"9,379"
2015 State General Election,Noosa,"WOODS, Ian",PUP,"3,023"
2015 State General Election,Noosa,"DENHAM, Mark",ALP,"6,506"
2015 State General Election,Noosa,"ELMES, Glen",LNP,"15,455",sitting
2015 State General Election,Noosa,"SHLEGERIS, Joe",GRN,"6,789"
2015 State General Election,Nudgee,"MONAEI, Edward",,793
2015 State General Election,Nudgee,"DUFFICY, Peter",PUP,"1,361"
2015 State General Election,Nudgee,"OGDEN, Claire",GRN,"2,979"
2015 State General Election,Nudgee,"WOODFORTH, Jason",LNP,"10,531",sitting
2015 State General Election,Nudgee,"LINARD, Leanne",ALP,"15,470",winner
2015 State General Election,Pine Rivers,"MARSHALL, John",GRN,"2,444"
2015 State General Election,Pine Rivers,"BOYD, Nikki",ALP,"14,752",winner
2015 State General Election,Pine Rivers,"HOLSWICH, Seath",LNP,"11,820",sitting
2015 State General Election,Pine Rivers,"PROHASKA, Thor",,"1,419"
2015 State General Election,Pumicestone,"WILLIAMS, Rick",ALP,"13,589",winner
2015 State General Election,Pumicestone,"COLLINGWOOD, Bevan",,901
2015 State General Election,Pumicestone,"O'CONNELL, Daniel",GRN,"1,824"
2015 State General Election,Pumicestone,"JOHNSON, Denis",,431
2015 State General Election,Pumicestone,"FRANCE, Lisa",LNP,"13,975",sitting
2015 State General Election,Pumicestone,"VERRIER, Blair",PUP,"2,451"
2015 State General Election,Redcliffe,"WHITE, Mark A",FFP,710
2015 State General Election,Redcliffe,"JOHNSON, Peter",GRN,"1,698"
2015 State General Election,Redcliffe,"GRIFFITH, Steven",PUP,"1,477"
2015 State General Election,Redcliffe,"D'ATH, Yvette",ALP,"14,399",sitting
2015 State General Election,Redcliffe,"JARVIS, Shayne",,701
2015 State General Election,Redcliffe,"DOOLEY, Kerri-Anne",LNP,"11,497"
2015 State General Election,Redlands,"MCEACHAN, Matt",LNP,"13,340",winner
2015 State General Election,Redlands,"HEWLETT, Sheena",,"1,939"
2015 State General Election,Redlands,"FERRANDO, Carolyn",FFP,625
2015 State General Election,Redlands,"KELLIE, Deborah",ALP,"10,442"
